EMAIL_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,TO_EMAIL,FROM_EMAIL,SUBJECT,STATUS,OPENED_AT,SENT_AT,CREATED_AT
EML01784,DLR002,CUS01535,,robert.lee1534@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,bounced,,2024-01-01 11:00:00,2024-01-01 11:00:00
EML01785,DLR002,CUS01924,,ashley.moore1923@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2019 Toyota,opened,,2024-01-20 13:00:00,2024-01-20 13:00:00
EML01786,DLR004,CUS01438,CALL005923,danielle.robinson1437@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2019 Chevrolet Fuel System Service,opened,,2024-01-20 13:00:00,2024-01-20 13:00:00
EML01787,DLR005,CUS00540,CALL001228,crystal.jones539@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-29 09:00:00,2024-01-29 09:00:00
EML01788,DLR004,CUS00975,,kevin.lee974@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2022 Chevrolet,unsubscribed,,2024-01-12 13:00:00,2024-01-12 13:00:00
EML01789,DLR001,CUS00012,,stephanie.lopez11@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2020 Toyota,delivered,,2024-01-26 13:00:00,2024-01-26 13:00:00
EML01790,DLR001,CUS00669,CALL011174,william.johnson668@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,delivered,,2024-01-06 09:00:00,2024-01-06 09:00:00
EML01791,DLR001,CUS00199,,jason.johnson198@gmail.com,service@sunshinetoyota.com,Exclusive Offer: Save on Your Next Service at Sunshine Toyota,delivered,,2024-01-13 09:00:00,2024-01-13 09:00:00
EML01792,DLR004,CUS01761,,eric.davis1760@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2020 Toyota,opened,,2024-01-27 11:00:00,2024-01-27 11:00:00
EML01793,DLR002,CUS00699,CALL004489,william.johnson698@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,,2024-01-28 15:00:00,2024-01-28 15:00:00
EML01794,DLR004,CUS00735,,kevin.lee734@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2019 Honda Wiper Blade Replacement,opened,2024-01-21 14:00:00,2024-01-20 17:00:00,2024-01-20 17:00:00
EML01795,DLR003,CUS01727,,brian.clark1726@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,delivered,,2024-01-26 11:00:00,2024-01-26 11:00:00
EML01796,DLR002,CUS00316,,amanda.white315@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,,2024-01-19 09:00:00,2024-01-19 09:00:00
EML01797,DLR004,CUS00220,,melissa.jones219@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,delivered,2024-01-14 17:00:00,2024-01-13 19:00:00,2024-01-13 19:00:00
EML01798,DLR004,CUS00603,,david.anderson602@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,bounced,2024-01-05 03:00:00,2024-01-03 20:00:00,2024-01-03 20:00:00
EML01799,DLR005,CUS00279,,william.johnson278@gmail.com,service@coastalbmw.com,Your Service Appointment Confirmation - Coastal BMW,opened,2024-01-02 16:00:00,2024-01-02 11:00:00,2024-01-02 11:00:00
EML01800,DLR002,CUS01713,CALL002723,david.anderson1712@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,opened,,2024-01-03 11:00:00,2024-01-03 11:00:00
EML01801,DLR001,CUS01883,CALL008729,daniel.anderson1882@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-27 16:00:00,2024-01-27 16:00:00
EML01802,DLR003,CUS00521,,carlos.davis520@gmail.com,service@lakelandford.com,Service Reminder: 2022 BMW Oil Change,delivered,,2024-01-30 20:00:00,2024-01-30 20:00:00
EML01803,DLR001,CUS01583,,daniel.anderson1582@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2022 BMW,delivered,,2024-01-23 17:00:00,2024-01-23 17:00:00
EML01804,DLR005,CUS00182,,maria.lopez181@gmail.com,service@coastalbmw.com,Thank You for Visiting Coastal BMW,delivered,,2024-01-08 15:00:00,2024-01-08 15:00:00
EML01805,DLR001,CUS00947,,brian.clark946@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,delivered,,2024-01-11 10:00:00,2024-01-11 10:00:00
EML01806,DLR005,CUS01092,CALL001347,stephanie.lopez1091@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2022 BMW,delivered,2024-01-08 17:00:00,2024-01-07 11:00:00,2024-01-07 11:00:00
EML01807,DLR005,CUS00247,,michael.clark246@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-31 14:00:00,2024-01-29 14:00:00,2024-01-29 14:00:00
EML01808,DLR003,CUS00146,,amber.white145@gmail.com,service@lakelandford.com,Thank You for Visiting Lakeland Ford,delivered,,2024-01-17 15:00:00,2024-01-17 15:00:00
EML01809,DLR003,CUS00286,,amanda.white285@gmail.com,service@lakelandford.com,Your Service Appointment Confirmation - Lakeland Ford,delivered,,2024-01-17 11:00:00,2024-01-17 11:00:00
EML01810,DLR004,CUS00914,CALL003922,nicole.moore913@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,opened,,2024-01-12 16:00:00,2024-01-12 16:00:00
EML01811,DLR002,CUS01536,CALL004035,jennifer.white1535@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2021 Honda,bounced,2024-01-08 19:00:00,2024-01-07 20:00:00,2024-01-07 20:00:00
EML01812,DLR002,CUS01408,,danielle.robinson1407@gmail.com,service@bayareahonda.com,CSI Survey - Tell Us About Your Recent Visit to Bay Area Honda,delivered,2024-01-27 00:00:00,2024-01-26 15:00:00,2024-01-26 15:00:00
EML01813,DLR001,CUS00344,,nicole.moore343@gmail.com,service@sunshinetoyota.com,Your 2021 Ford is Due for Service - Schedule Today,opened,2024-01-31 15:00:00,2024-01-30 14:00:00,2024-01-30 14:00:00
EML01814,DLR001,CUS01342,CALL000945,lauren.lopez1341@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,opened,,2024-01-07 18:00:00,2024-01-07 18:00:00
EML01815,DLR002,CUS00300,,crystal.jones299@gmail.com,service@bayareahonda.com,Your 2022 Honda is Due for Service - Schedule Today,opened,2024-01-26 23:00:00,2024-01-25 17:00:00,2024-01-25 17:00:00
EML01816,DLR004,CUS01813,,luis.anderson1812@gmail.com,service@gulfcoastchevrolet.com,Your 2019 Chevrolet is Due for Service - Schedule Today,delivered,,2024-01-11 14:00:00,2024-01-11 14:00:00
EML01817,DLR001,CUS01104,,brittany.moore1103@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2020 Chevrolet,delivered,,2024-01-06 18:00:00,2024-01-06 18:00:00
EML01818,DLR004,CUS00838,,danielle.robinson837@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2020 Ford,opened,,2024-01-16 18:00:00,2024-01-16 18:00:00
EML01819,DLR004,CUS01485,,kevin.lee1484@gmail.com,service@gulfcoastchevrolet.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-23 11:00:00,2024-01-23 11:00:00
EML01820,DLR003,CUS01120,CALL014027,melissa.jones1119@gmail.com,service@lakelandford.com,Service Reminder: 2022 Chevrolet Tire Rotation,delivered,,2024-01-12 17:00:00,2024-01-12 17:00:00
EML01821,DLR001,CUS00331,CALL011941,james.davis330@gmail.com,service@sunshinetoyota.com,Exclusive Offer: Save on Your Next Service at Sunshine Toyota,opened,2024-01-30 08:00:00,2024-01-28 09:00:00,2024-01-28 09:00:00
EML01822,DLR004,CUS00954,CALL011650,brittany.moore953@gmail.com,service@gulfcoastchevrolet.com,Your 2021 BMW is Due for Service - Schedule Today,opened,,2024-01-08 20:00:00,2024-01-08 20:00:00
EML01823,DLR002,CUS00637,CALL001924,michael.clark636@gmail.com,service@bayareahonda.com,CSI Survey - Tell Us About Your Recent Visit to Bay Area Honda,opened,2024-01-03 13:00:00,2024-01-03 09:00:00,2024-01-03 09:00:00
EML01824,DLR004,CUS00114,,brittany.moore113@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,opened,,2024-01-25 11:00:00,2024-01-25 11:00:00
EML01825,DLR004,CUS01619,,steven.johnson1618@gmail.com,service@gulfcoastchevrolet.com,Thank You for Visiting Gulf Coast Chevrolet,delivered,,2024-01-16 10:00:00,2024-01-16 10:00:00
EML01826,DLR005,CUS01215,,kevin.lee1214@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-09 14:00:00,2024-01-09 14:00:00
EML01827,DLR002,CUS01405,,anthony.lee1404@gmail.com,service@bayareahonda.com,Lease Maturity Notice - Your Options Await,opened,2024-01-10 14:00:00,2024-01-09 13:00:00,2024-01-09 13:00:00
EML01828,DLR002,CUS01110,,crystal.jones1109@gmail.com,service@bayareahonda.com,CSI Survey - Tell Us About Your Recent Visit to Bay Area Honda,delivered,,2024-01-24 14:00:00,2024-01-24 14:00:00
EML01829,DLR001,CUS01531,,james.davis1530@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,delivered,,2024-01-25 19:00:00,2024-01-25 19:00:00
EML01830,DLR003,CUS01858,CALL013664,danielle.robinson1857@gmail.com,service@lakelandford.com,Thank You for Visiting Lakeland Ford,opened,2024-01-26 06:00:00,2024-01-24 15:00:00,2024-01-24 15:00:00
EML01831,DLR005,CUS01868,,jessica.robinson1867@gmail.com,service@coastalbmw.com,Exclusive Offer: Save on Your Next Service at Coastal BMW,delivered,,2024-01-23 12:00:00,2024-01-23 12:00:00
EML01832,DLR002,CUS00940,,melissa.jones939@gmail.com,service@bayareahonda.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-14 13:00:00,2024-01-13 13:00:00,2024-01-13 13:00:00
EML01833,DLR004,CUS00856,,amanda.white855@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,delivered,,2024-01-11 09:00:00,2024-01-11 09:00:00
EML01834,DLR003,CUS01350,CALL001949,crystal.jones1349@gmail.com,service@lakelandford.com,Your 2022 Honda is Due for Service - Schedule Today,delivered,2024-01-26 16:00:00,2024-01-25 08:00:00,2024-01-25 08:00:00
EML01835,DLR004,CUS01008,,rachel.robinson1007@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,delivered,,2024-01-22 19:00:00,2024-01-22 19:00:00
EML01836,DLR004,CUS01800,,crystal.jones1799@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2022 Chevrolet,delivered,,2024-01-19 20:00:00,2024-01-19 20:00:00
EML01837,DLR003,CUS00026,,amber.white25@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,delivered,2024-01-05 21:00:00,2024-01-04 11:00:00,2024-01-04 11:00:00
EML01838,DLR004,CUS01955,CALL001636,robert.lee1954@gmail.com,service@gulfcoastchevrolet.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-20 20:00:00,2024-01-20 08:00:00,2024-01-20 08:00:00
EML01839,DLR005,CUS01678,CALL003870,danielle.robinson1677@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2021 BMW,delivered,,2024-01-03 10:00:00,2024-01-03 10:00:00
EML01840,DLR005,CUS01880,CALL007310,heather.jones1879@gmail.com,service@coastalbmw.com,Exclusive Offer: Save on Your Next Service at Coastal BMW,delivered,,2024-01-23 12:00:00,2024-01-23 12:00:00
EML01841,DLR004,CUS00293,,daniel.anderson292@gmail.com,service@gulfcoastchevrolet.com,Thank You for Visiting Gulf Coast Chevrolet,delivered,,2024-01-19 12:00:00,2024-01-19 12:00:00
EML01842,DLR005,CUS01118,,jessica.robinson1117@gmail.com,service@coastalbmw.com,Your 2021 Ford is Due for Service - Schedule Today,delivered,2024-01-09 10:00:00,2024-01-08 10:00:00,2024-01-08 10:00:00
EML01843,DLR004,CUS00266,CALL008820,amber.white265@gmail.com,service@gulfcoastchevrolet.com,Thank You for Visiting Gulf Coast Chevrolet,delivered,,2024-01-15 13:00:00,2024-01-15 13:00:00
EML01844,DLR001,CUS00580,CALL005860,melissa.jones579@gmail.com,service@sunshinetoyota.com,Your 2022 Toyota is Due for Service - Schedule Today,opened,,2024-01-23 14:00:00,2024-01-23 14:00:00
EML01845,DLR003,CUS01189,CALL007444,jason.johnson1188@gmail.com,service@lakelandford.com,Your Service Appointment Confirmation - Lakeland Ford,delivered,,2024-01-02 11:00:00,2024-01-02 11:00:00
EML01846,DLR003,CUS01403,,daniel.anderson1402@gmail.com,service@lakelandford.com,Thank You for Visiting Lakeland Ford,delivered,2024-01-22 06:00:00,2024-01-20 13:00:00,2024-01-20 13:00:00
EML01847,DLR004,CUS01614,CALL011809,brittany.moore1613@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2022 BMW,opened,,2024-01-08 18:00:00,2024-01-08 18:00:00
EML01848,DLR005,CUS01645,,anthony.lee1644@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2019 Ford,opened,,2024-01-08 18:00:00,2024-01-08 18:00:00
EML01849,DLR003,CUS01111,,james.davis1110@gmail.com,service@lakelandford.com,Your 2022 Ford is Due for Service - Schedule Today,opened,2024-01-11 08:00:00,2024-01-10 13:00:00,2024-01-10 13:00:00
EML01850,DLR001,CUS00086,CALL007887,amber.white85@gmail.com,service@sunshinetoyota.com,Your 2020 BMW is Due for Service - Schedule Today,opened,,2024-01-23 14:00:00,2024-01-23 14:00:00
EML01851,DLR005,CUS00855,,kevin.lee854@gmail.com,service@coastalbmw.com,Exclusive Offer: Save on Your Next Service at Coastal BMW,bounced,2024-01-30 15:00:00,2024-01-28 15:00:00,2024-01-28 15:00:00
EML01852,DLR003,CUS00147,CALL010213,mark.clark146@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,delivered,,2024-01-27 08:00:00,2024-01-27 08:00:00
EML01853,DLR005,CUS00521,CALL007540,carlos.davis520@gmail.com,service@coastalbmw.com,Your 2021 BMW is Due for Service - Schedule Today,delivered,,2024-01-07 19:00:00,2024-01-07 19:00:00
EML01854,DLR003,CUS01556,,amber.white1555@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2019 Honda,delivered,,2024-01-04 10:00:00,2024-01-04 10:00:00
EML01855,DLR004,CUS01981,CALL003540,james.davis1980@gmail.com,service@gulfcoastchevrolet.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-29 19:00:00,2024-01-29 19:00:00
EML01856,DLR004,CUS01062,,stephanie.lopez1061@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,delivered,,2024-01-02 19:00:00,2024-01-02 19:00:00
EML01857,DLR005,CUS01808,CALL013536,jessica.robinson1807@gmail.com,service@coastalbmw.com,Exclusive Offer: Save on Your Next Service at Coastal BMW,delivered,2024-01-05 11:00:00,2024-01-04 14:00:00,2024-01-04 14:00:00
EML01858,DLR002,CUS00513,,david.anderson512@gmail.com,service@bayareahonda.com,Thank You for Visiting Bay Area Honda,opened,2024-01-17 06:00:00,2024-01-16 10:00:00,2024-01-16 10:00:00
EML01859,DLR001,CUS01903,,luis.anderson1902@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-05 11:00:00,2024-01-05 11:00:00
EML01860,DLR004,CUS01861,,james.davis1860@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2019 Chevrolet,delivered,,2024-01-10 08:00:00,2024-01-10 08:00:00
EML01861,DLR002,CUS01462,,lauren.lopez1461@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,,2024-01-12 09:00:00,2024-01-12 09:00:00
EML01862,DLR005,CUS00151,CALL007443,james.davis150@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,delivered,2024-01-04 15:00:00,2024-01-04 11:00:00,2024-01-04 11:00:00
EML01863,DLR004,CUS00728,CALL012934,jessica.robinson727@gmail.com,service@gulfcoastchevrolet.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-09 15:00:00,2024-01-09 11:00:00,2024-01-09 11:00:00
EML01864,DLR005,CUS00346,,amanda.white345@gmail.com,service@coastalbmw.com,Service Reminder: 2022 Ford Warranty Repair,bounced,,2024-01-10 13:00:00,2024-01-10 13:00:00
EML01865,DLR001,CUS00175,CALL014624,anthony.lee174@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2021 Chevrolet,delivered,,2024-01-24 15:00:00,2024-01-24 15:00:00
EML01866,DLR002,CUS00406,CALL009348,amanda.white405@gmail.com,service@bayareahonda.com,CSI Survey - Tell Us About Your Recent Visit to Bay Area Honda,opened,2024-01-03 09:00:00,2024-01-01 09:00:00,2024-01-01 09:00:00
EML01867,DLR005,CUS00425,CALL014052,robert.lee424@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2021 Toyota,delivered,2024-01-14 12:00:00,2024-01-12 12:00:00,2024-01-12 12:00:00
EML01868,DLR002,CUS01559,CALL003327,steven.johnson1558@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2022 Honda,opened,,2024-01-22 15:00:00,2024-01-22 15:00:00
EML01869,DLR002,CUS00303,,david.anderson302@gmail.com,service@bayareahonda.com,Thank You for Visiting Bay Area Honda,opened,2024-01-29 22:00:00,2024-01-28 08:00:00,2024-01-28 08:00:00
EML01870,DLR004,CUS00422,,maria.lopez421@gmail.com,service@gulfcoastchevrolet.com,Lease Maturity Notice - Your Options Await,unsubscribed,,2024-01-15 12:00:00,2024-01-15 12:00:00
EML01871,DLR001,CUS01755,,kevin.lee1754@gmail.com,service@sunshinetoyota.com,Service Reminder: 2019 Toyota Transmission Service,delivered,2024-01-05 03:00:00,2024-01-03 18:00:00,2024-01-03 18:00:00
EML01872,DLR002,CUS01232,,maria.lopez1231@gmail.com,service@bayareahonda.com,Thank You for Visiting Bay Area Honda,opened,2024-01-17 01:00:00,2024-01-15 10:00:00,2024-01-15 10:00:00
EML01873,DLR003,CUS00132,,stephanie.lopez131@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,delivered,,2024-01-20 17:00:00,2024-01-20 17:00:00
EML01874,DLR005,CUS01188,,rachel.robinson1187@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,bounced,2024-01-17 18:00:00,2024-01-17 16:00:00,2024-01-17 16:00:00
EML01875,DLR005,CUS00643,CALL005112,luis.anderson642@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,bounced,,2024-01-23 08:00:00,2024-01-23 08:00:00
EML01876,DLR003,CUS00468,,rachel.robinson467@gmail.com,service@lakelandford.com,Your 2020 Honda is Due for Service - Schedule Today,opened,,2024-01-22 19:00:00,2024-01-22 19:00:00
EML01877,DLR004,CUS00971,,carlos.davis970@gmail.com,service@gulfcoastchevrolet.com,Your 2022 Toyota is Due for Service - Schedule Today,opened,2024-01-16 12:00:00,2024-01-15 20:00:00,2024-01-15 20:00:00
EML01878,DLR003,CUS01674,CALL012302,brittany.moore1673@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,delivered,,2024-01-01 16:00:00,2024-01-01 16:00:00
EML01879,DLR005,CUS00801,,eric.davis800@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,bounced,,2024-01-14 11:00:00,2024-01-14 11:00:00
EML01880,DLR003,CUS00447,CALL012001,mark.clark446@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2019 Chevrolet,opened,,2024-01-10 08:00:00,2024-01-10 08:00:00
EML01881,DLR004,CUS01656,,jennifer.white1655@gmail.com,service@gulfcoastchevrolet.com,Exclusive Offer: Save on Your Next Service at Gulf Coast Chevrolet,delivered,,2024-01-29 12:00:00,2024-01-29 12:00:00
EML01882,DLR001,CUS00755,CALL010995,robert.lee754@gmail.com,service@sunshinetoyota.com,Your 2019 Toyota is Due for Service - Schedule Today,delivered,,2024-01-18 10:00:00,2024-01-18 10:00:00
EML01883,DLR002,CUS01487,,brian.clark1486@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,delivered,2024-01-06 08:00:00,2024-01-04 19:00:00,2024-01-04 19:00:00
EML01884,DLR002,CUS01854,,brittany.moore1853@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,delivered,,2024-01-03 11:00:00,2024-01-03 11:00:00
